misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
5820,2095560,319,6.508931260000001,1.305510699748993,0.0010415995493531227,20.53684891462326
5840,2102760,319,8.63343297,1.305907428264618,-0.009438091609627008,8.639256703853608
5860,2109960,319,8.493942379999998,1.306121575832367,-0.003990103583782911,16.158967787027358
5880,2117160,319,9.867490440000001,1.3066077470779418,0.0014126032590866088,14.88171215057373
5900,2124360,319,6.941183220000002,1.307459259033203,0.009003683412447571,9.285503804683685
5920,2131560,319,12.261075089999999,1.307873260974884,-0.009176896512508392,20.883486688137054
5940,2138760,319,12.1936336,1.30664564371109,-0.004627274721860886,21.288886880874635
5960,2145960,319,7.71518236,1.3060634851455688,-0.01365179130807519,37.01008319854736
5980,2153160,319,9.6806773,1.3063005685806275,-0.008173008123412729,1.763227653503418
6000,2160360,319,10.535230349999999,1.3052578449249268,-0.0086364118847996,10.168313837051391
6020,2167560,320,13.59540377,1.3039962530136109,0.0041374417021870615,2.7001035690307615
6040,2174760,320,12.913510250000002,1.3026336550712585,-0.002829230297356844,15.866137373447419
6060,2181960,320,7.423192789999999,1.3026564478874207,-0.00042991000227630136,19.473732286691664
6080,2189160,320,12.701043450000002,1.3025375604629517,-0.004182048141956329,26.651478719711303
6100,2196360,320,11.92843375,1.3031165242195129,0.0001962976297363639,16.061314702033997
6120,2203560,320,12.41661303,1.3039077162742614,-0.00955055169761181,20.304028034210205
6140,2210760,320,11.42213315,1.304197120666504,-0.009153035236522555,19.211733531951904
6160,2217960,320,15.813503599999999,1.3042813897132874,0.0027783337980508806,14.200558853149413
6180,2225160,320,11.489702470000003,1.3034374594688416,0.006690984964370728,39.95526704788208
6200,2232360,320,8.78326249,1.3041474580764771,0.0025220803450793027,3.3314424216747285
6220,2239560,320,11.774847960000002,1.3042093157768249,-0.0008660387946292758,15.70015835762024
6240,2246760,320,13.87728018,1.3042229890823365,-0.003457524627447128,28.703245639801025
6260,2253960,320,14.049039539999997,1.3023147940635682,-0.0048607103526592255,1.0128863096237182
6280,2261160,320,12.848809269999997,1.302302074432373,-0.012614015489816666,24.61035588681698
6300,2268360,320,12.658637409999999,1.3025619745254517,0.0022714890539646147,28.94923915863037
6320,2275560,320,9.347809070000002,1.3043220520019532,-0.004574241489171982,22.66042125225067
6340,2282760,320,14.09972685,1.304404067993164,-0.0005904758349061012,10.700832504034043
6360,2289960,320,17.507771749999996,1.3019639492034911,-0.007120239734649658,16.361199223995207
6380,2297160,320,11.098240149999999,1.3015910744667054,-0.008144836127758025,6.194473847746849
